ID,Thumbnail,Name,Type,"Attribute Set",SKU,Price,"Quantity per Source","Salable Quantity",Visibility,Status,Websites,Maattabel,Maat,"Kraag type",Pasvorm,Mouwlengte,"Default Original Qty",Eigenschappen,Materiaal,Borstzak,EAN,Capsule,Samenstelling,Duurzaamheid,"Marketing label","Creation Date"
4437," -","Venti zwart-40","Simple Product",Default,193157700-800-40,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",40,Kent,"Modern fit","Lange mouw (normaal)",1,Strijkvrij,Katoen,"Zonder borstzak",4060031400794," -"," -"," -"," -","2020-09-05 19:56:40"
4438," -","Venti zwart-42","Simple Product",Default,193157700-800-42,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",42,Kent,"Modern fit","Lange mouw (normaal)",0,Strijkvrij,Katoen,"Zonder borstzak",4060031400817," -"," -"," -"," -","2020-09-05 19:56:40"
4439," -","Venti zwart-43","Simple Product",Default,193157700-800-43,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",43,Kent,"Modern fit","Lange mouw (normaal)",1,Strijkvrij,Katoen,"Zonder borstzak",4060031400824," -"," -"," -"," -","2020-09-05 19:56:41"
4440," -","Venti zwart-44","Simple Product",Default,193157700-800-44,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",44,Kent,"Modern fit","Lange mouw (normaal)",0,Strijkvrij,Katoen,"Zonder borstzak",4060031400831," -"," -"," -"," -","2020-09-05 19:56:41"
4441,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/1/9/193157700-800-2_1-overhemden-venti-modern-fit-stippen-punten-zwart-wit-overhemd-100_-katoen-strijkvrij.jpg,"Venti zwart","Configurable Product",Default,193157700-800,€64.99," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Venti modern fit overhemden"," -",Kent,"Modern fit","Lange mouw (normaal)"," -",Strijkvrij,Katoen,"Zonder borstzak"," -"," -"," -"," -"," -","2020-09-05 19:56:41"
4442," -","Venti lichtgrijs blauw-36","Simple Product",Default,193158000-101-36,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",36,Kent,"Modern fit","Lange mouw (normaal)",0,Strijkvrij,Katoen,"Zonder borstzak",4060031379748," -"," -"," -"," -","2020-09-05 20:06:37"
4443," -","Venti lichtgrijs blauw-37","Simple Product",Default,193158000-101-37,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",37,Kent,"Modern fit","Lange mouw (normaal)",0,Strijkvrij,Katoen,"Zonder borstzak",4060031379755," -"," -"," -"," -","2020-09-05 20:06:37"
4444," -","Venti lichtgrijs blauw-38","Simple Product",Default,193158000-101-38,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",38,Kent,"Modern fit","Lange mouw (normaal)",0,Strijkvrij,Katoen,"Zonder borstzak",4060031379762," -"," -"," -"," -","2020-09-05 20:06:38"
4445," -","Venti lichtgrijs blauw-39","Simple Product",Default,193158000-101-39,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",39,Kent,"Modern fit","Lange mouw (normaal)",0,Strijkvrij,Katoen,"Zonder borstzak",4060031379779," -"," -"," -"," -","2020-09-05 20:06:38"
4446," -","Venti lichtgrijs blauw-40","Simple Product",Default,193158000-101-40,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",40,Kent,"Modern fit","Lange mouw (normaal)",0,Strijkvrij,Katoen,"Zonder borstzak",4060031379786," -"," -"," -"," -","2020-09-05 20:06:38"
4447," -","Venti lichtgrijs blauw-41","Simple Product",Default,193158000-101-41,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",41,Kent,"Modern fit","Lange mouw (normaal)",0,Strijkvrij,Katoen,"Zonder borstzak",4060031379793," -"," -"," -"," -","2020-09-05 20:06:38"
4448," -","Venti lichtgrijs blauw-42","Simple Product",Default,193158000-101-42,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",42,Kent,"Modern fit","Lange mouw (normaal)",0,Strijkvrij,Katoen,"Zonder borstzak",4060031379809," -"," -"," -"," -","2020-09-05 20:06:38"
4449," -","Venti lichtgrijs blauw-43","Simple Product",Default,193158000-101-43,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",43,Kent,"Modern fit","Lange mouw (normaal)",0,Strijkvrij,Katoen,"Zonder borstzak",4060031379816," -"," -"," -"," -","2020-09-05 20:06:38"
4450," -","Venti lichtgrijs blauw-44","Simple Product",Default,193158000-101-44,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",44,Kent,"Modern fit","Lange mouw (normaal)",0,Strijkvrij,Katoen,"Zonder borstzak",4060031379823," -"," -"," -"," -","2020-09-05 20:06:38"
4451," -","Venti lichtgrijs blauw-45","Simple Product",Default,193158000-101-45,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",45,Kent,"Modern fit","Lange mouw (normaal)",0,Strijkvrij,Katoen,"Zonder borstzak",4060031379830," -"," -"," -"," -","2020-09-05 20:06:38"
4452," -","Venti lichtgrijs blauw-46","Simple Product",Default,193158000-101-46,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",46,Kent,"Modern fit","Lange mouw (normaal)",0,Strijkvrij,Katoen,"Zonder borstzak",4060031379847," -"," -"," -"," -","2020-09-05 20:06:39"
4453,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/1/9/193158000-101-2_1-overhemden-venti-modern-fit-structuur-wit-donker-blauw-overhemd-100_-katoen-strijkvrij.jpg,"Venti lichtgrijs blauw oxford","Configurable Product",Default,193158000-101,€64.99," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Venti modern fit overhemden"," -",Kent,"Modern fit","Lange mouw (normaal)"," -",Strijkvrij,Katoen,"Zonder borstzak"," -"," -"," -"," -"," -","2020-09-05 20:06:39"
4454," -","Venti aqua oxford-36","Simple Product",Default,193158000-350-36,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",36,Kent,"Modern fit","Lange mouw (normaal)"," -",Strijkvrij,Katoen,"Zonder borstzak",4060031379878," -"," -"," -"," -","2020-09-05 20:17:57"
4455," -","Venti aqua oxford-37","Simple Product",Default,193158000-350-37,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",37,Kent,"Modern fit","Lange mouw (normaal)"," -",Strijkvrij,Katoen,"Zonder borstzak",4060031379885," -"," -"," -"," -","2020-09-05 20:17:57"
4456," -","Venti aqua oxford-38","Simple Product",Default,193158000-350-38,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",38,Kent,"Modern fit","Lange mouw (normaal)"," -",Strijkvrij,Katoen,"Zonder borstzak",4060031379892," -"," -"," -"," -","2020-09-05 20:17:57"
4457," -","Venti aqua oxford-39","Simple Product",Default,193158000-350-39,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",39,Kent,"Modern fit","Lange mouw (normaal)",0,Strijkvrij,Katoen,"Zonder borstzak",4060031379908," -"," -"," -"," -","2020-09-05 20:17:57"
4458," -","Venti aqua oxford-40","Simple Product",Default,193158000-350-40,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",40,Kent,"Modern fit","Lange mouw (normaal)"," -",Strijkvrij,Katoen,"Zonder borstzak",4060031379915," -"," -"," -"," -","2020-09-05 20:17:57"
4459," -","Venti aqua oxford-41","Simple Product",Default,193158000-350-41,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",41,Kent,"Modern fit","Lange mouw (normaal)",0,Strijkvrij,Katoen,"Zonder borstzak",4060031379922," -"," -"," -"," -","2020-09-05 20:17:57"
4460," -","Venti aqua oxford-42","Simple Product",Default,193158000-350-42,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",42,Kent,"Modern fit","Lange mouw (normaal)"," -",Strijkvrij,Katoen,"Zonder borstzak",4060031379939," -"," -"," -"," -","2020-09-05 20:17:58"
4461," -","Venti aqua oxford-43","Simple Product",Default,193158000-350-43,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",43,Kent,"Modern fit","Lange mouw (normaal)"," -",Strijkvrij,Katoen,"Zonder borstzak",4060031379946," -"," -"," -"," -","2020-09-05 20:17:58"
4462," -","Venti aqua oxford-44","Simple Product",Default,193158000-350-44,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",44,Kent,"Modern fit","Lange mouw (normaal)"," -",Strijkvrij,Katoen,"Zonder borstzak",4060031379953," -"," -"," -"," -","2020-09-05 20:17:58"
4463," -","Venti aqua oxford-45","Simple Product",Default,193158000-350-45,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",45,Kent,"Modern fit","Lange mouw (normaal)"," -",Strijkvrij,Katoen,"Zonder borstzak",4060031379960," -"," -"," -"," -","2020-09-05 20:17:58"
4464," -","Venti aqua oxford-46","Simple Product",Default,193158000-350-46,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",46,Kent,"Modern fit","Lange mouw (normaal)"," -",Strijkvrij,Katoen,"Zonder borstzak",4060031379977," -"," -"," -"," -","2020-09-05 20:17:58"
4465,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/1/9/193158000-350-2_1-overhemden-venti-modern-fit-structuur-licht-baby-blauw-wit-overhemd-100_-katoen-strijkvrij.jpg,"Venti aqua oxford","Configurable Product",Default,193158000-350,€64.99," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Venti modern fit overhemden"," -",Kent,"Modern fit","Lange mouw (normaal)"," -",Strijkvrij,Katoen,"Zonder borstzak"," -"," -"," -"," -"," -","2020-09-05 20:17:58"
4466," -","Venti wit structuurd-43","Simple Product",Default,193217500-000-43,€64.99,"Default Source: 1, Default Original: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Venti modern fit overhemden",43,Kent,"Modern fit","Lange mouw (normaal)"," -",Strijkvrij,Katoen,"Zonder borstzak",4060031506144," -"," -"," -"," -","2020-09-05 20:25:15"
